,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_user_raw[7914],0.173015,0.0138373,0.978061,0.997951,-1.43804,0.17416,1.79044,5013.58,2989.87,4.72856,1.00103
alpha_user_raw[7915],0.211701,0.0127171,0.996066,0.991859,-1.43324,0.216112,1.83777,6189.77,2850.44,5.83789,1.00214
alpha_user_raw[7916],-0.424901,0.0127627,0.966354,0.987111,-1.98862,-0.432372,1.16027,5864.88,2919.37,5.53147,1.00124
alpha_user_raw[7917],-0.0408365,0.0125861,0.962205,0.95544,-1.65119,-0.0329125,1.55939,5908.62,2331.72,5.57272,1.00195
alpha_user_raw[7918],-0.339511,0.0123541,0.923343,0.894891,-1.859,-0.330412,1.16084,5628.04,2531.97,5.30809,1.00156
alpha_user_raw[7919],-0.00959962,0.0113699,0.812821,0.810253,-1.35489,-0.0193866,1.32093,5141.3,2547.61,4.84902,1.00297
alpha_user_raw[7920],0.150763,0.0129481,0.968323,0.982976,-1.39321,0.136701,1.72984,5648.63,2962.62,5.32751,1.00242
alpha_user_raw[7921],0.241511,0.0131142,0.98078,0.963914,-1.40262,0.247804,1.83723,5624.15,2645.22,5.30442,1.00038
alpha_user_raw[7922],-0.40849,0.0112297,0.804509,0.804919,-1.73575,-0.404118,0.952975,5170.95,3044.5,4.87699,1.0016
alpha_user_raw[7923],0.171646,0.0129919,0.948834,0.9712,-1.36116,0.158215,1.71674,5388.0,2683.12,5.0817,1.00158
alpha_user_raw[7924],-0.490785,0.0117752,0.945978,0.963786,-2.04971,-0.480902,1.04094,6520.29,2899.71,6.14962,1.00031
alpha_user_raw[7925],-0.00219918,0.012076,0.895974,0.896669,-1.48928,-3.80666e-05,1.50027,5624.22,2605.64,5.30449,1.00026
alpha_user_raw[7926],-0.485955,0.0107507,0.798087,0.81948,-1.78365,-0.491165,0.835283,5576.23,2889.2,5.25923,1.00054
alpha_user_raw[7927],0.00518429,0.0130271,0.96716,0.941275,-1.59,0.00782308,1.62726,5612.84,2404.15,5.29375,1.00224
alpha_user_raw[7928],-0.00635063,0.0131033,0.952817,0.959377,-1.58406,-0.00531943,1.55323,5322.63,2771.68,5.02004,1.00021
alpha_user_raw[7929],0.235725,0.0132432,0.974529,0.976699,-1.37905,0.246873,1.81958,5477.34,3054.98,5.16596,1.00049
alpha_user_raw[7930],-0.219378,0.00908488,0.660551,0.641558,-1.33832,-0.214914,0.867517,5372.96,2329.19,5.06751,1.00294
alpha_user_raw[7931],0.0935961,0.0131521,0.996946,1.02295,-1.53802,0.0863589,1.75621,5753.44,2698.62,5.42636,1.00018
alpha_user_raw[7932],-0.267936,0.0122922,0.926749,0.954398,-1.74324,-0.258305,1.24747,5822.5,2741.3,5.4915,1.00326
alpha_user_raw[7933],0.225766,0.0140866,0.983124,0.989574,-1.41634,0.251252,1.81071,4885.93,2781.28,4.60817,1.00039
alpha_user_raw[7934],-0.486854,0.0124851,0.931717,0.929636,-2.06987,-0.484543,1.04218,5595.02,2546.27,5.27695,1.00363
alpha_user_raw[7935],0.190033,0.0114252,0.878473,0.890964,-1.20286,0.187902,1.64213,6059.98,2660.38,5.71548,1.0003
alpha_user_raw[7936],-0.630654,0.012273,0.912268,0.89787,-2.12489,-0.651084,0.857494,5567.64,2685.34,5.25113,1.00108
alpha_user_raw[7937],-0.232085,0.0126709,0.971014,0.972281,-1.83117,-0.237617,1.36265,5917.41,2962.27,5.58101,1.00259
alpha_user_raw[7938],0.00152666,0.0123298,0.935211,0.932149,-1.54171,0.0133203,1.55845,5842.16,2824.55,5.51004,1.00137
alpha_user_raw[7939],-0.222279,0.0138531,0.972139,0.958256,-1.8432,-0.198696,1.31652,4982.29,2869.47,4.69905,1.00041
alpha_user_raw[7940],-0.875051,0.0117911,0.899068,0.90553,-2.32914,-0.866272,0.597353,5934.4,2560.3,5.59703,1.001
alpha_user_raw[7941],0.0774584,0.0137623,1.01027,1.02644,-1.59436,0.0777776,1.74683,5407.37,2435.6,5.09996,1.00172
alpha_user_raw[7942],0.175433,0.013955,0.951299,0.941375,-1.34761,0.17625,1.70898,4690.53,2829.95,4.42387,1.00022
alpha_user_raw[7943],0.432867,0.012179,0.883818,0.899712,-1.03989,0.42922,1.83884,5342.29,3089.28,5.03858,1.00104
alpha_user_raw[7944],-0.440162,0.0126459,0.896477,0.882501,-1.92818,-0.41352,1.0093,5080.17,3090.34,4.79137,1.00036
alpha_user_raw[7945],0.393976,0.0133996,0.946934,0.940642,-1.19436,0.39251,1.96717,5102.19,2831.84,4.81213,1.00063
alpha_user_raw[7946],-0.203905,0.00937646,0.705137,0.698971,-1.33556,-0.20274,0.94029,5789.58,2599.21,5.46044,1.00135
alpha_user_raw[7947],0.0539313,0.0115482,0.791146,0.770554,-1.27275,0.044653,1.36354,4750.45,2654.2,4.48039,1.00141
alpha_user_raw[7948],-0.23154,0.0137497,0.971041,0.971359,-1.80085,-0.246496,1.38432,5050.37,2635.27,4.76326,0.99988
alpha_user_raw[7949],0.226315,0.0128841,0.956372,0.991634,-1.35324,0.225477,1.79793,5510.53,2693.41,5.19726,1.00165
alpha_user_raw[7950],0.471315,0.013104,0.977292,0.990826,-1.11229,0.477111,2.11779,5757.3,2965.92,5.43,1.00099
alpha_user_raw[7951],0.213867,0.0133632,0.968954,0.959145,-1.36338,0.212019,1.80829,5337.5,3239.56,5.03407,1.00021
alpha_user_raw[7952],-0.0115106,0.0136643,0.929958,0.92224,-1.5893,-0.0117849,1.50906,4651.1,2533.42,4.38669,1.00077
alpha_user_raw[7953],0.41473,0.0126949,0.958564,0.984255,-1.18835,0.407998,2.00731,5715.3,2428.06,5.39039,1.00112
alpha_user_raw[7954],-0.183622,0.0130654,0.948313,0.959379,-1.75155,-0.198031,1.37461,5294.12,2988.22,4.99315,1.00267
alpha_user_raw[7955],-0.22677,0.0134444,0.999478,0.96894,-1.88249,-0.220626,1.43687,5586.18,2591.58,5.26861,1.00162
alpha_user_raw[7956],0.225553,0.0143652,1.02275,1.02434,-1.46658,0.213355,1.88323,5106.97,2696.79,4.81664,1.0023
alpha_user_raw[7957],0.221378,0.0135679,0.9764,0.994514,-1.38427,0.227775,1.80891,5250.78,2632.58,4.95228,1.00284
alpha_user_raw[7958],0.0854875,0.012242,0.96246,0.971943,-1.53905,0.0796397,1.65885,6206.04,2741.97,5.85323,1.00328
alpha_user_raw[7959],0.0598436,0.0128729,0.985073,0.973949,-1.52774,0.0532293,1.68495,5952.4,2595.71,5.61401,1.00191
alpha_user_raw[7960],0.222396,0.0117442,0.982058,0.994444,-1.41118,0.233241,1.81888,6665.63,2939.57,6.2867,1.00245
alpha_user_raw[7961],-0.197095,0.0144014,0.971209,0.958336,-1.78049,-0.199186,1.39078,4573.75,2745.27,4.31374,1.00081
alpha_user_raw[7962],0.245317,0.0140126,0.980219,0.969296,-1.3904,0.264437,1.84251,4945.86,2479.59,4.66469,1.00158
alpha_user_raw[7963],0.218313,0.01421,0.972673,0.977291,-1.3576,0.227428,1.81049,4678.82,2686.43,4.41284,1.00443
alpha_user_raw[7964],-0.246166,0.01243,0.992058,1.0052,-1.85733,-0.238557,1.39707,6422.73,2773.27,6.0576,1.0004
alpha_user_raw[7965],-0.0571893,0.0126405,0.924733,0.939124,-1.56774,-0.0486089,1.46098,5377.42,2525.18,5.07172,0.999862
alpha_user_raw[7966],-0.309148,0.0146871,0.997538,0.993817,-1.95175,-0.288681,1.35155,4689.93,2258.83,4.42331,1.00168
alpha_user_raw[7967],-0.243936,0.0139777,0.993928,0.992836,-1.88651,-0.224796,1.36297,5108.21,2929.98,4.81781,0.999901
alpha_user_raw[7968],-0.538064,0.0119716,0.896835,0.900797,-2.02598,-0.531297,0.913059,5656.65,2927.78,5.33507,1.00116
alpha_user_raw[7969],-0.00440242,0.0129024,0.937961,0.913895,-1.56254,-0.00314348,1.54987,5339.12,2767.57,5.0356,1.00076
alpha_user_raw[7970],-0.204672,0.0117703,0.941927,0.900088,-1.79069,-0.207468,1.36396,6437.39,2728.15,6.07143,1.00114
alpha_user_raw[7971],-0.0862257,0.0128745,0.956456,0.949751,-1.70058,-0.0772936,1.47494,5608.32,3155.77,5.28949,1.00029
alpha_user_raw[7972],-0.0880599,0.0119151,0.882995,0.887963,-1.54372,-0.0895372,1.38539,5530.02,2515.98,5.21564,1.00059
alpha_user_raw[7973],-0.447767,0.0129665,0.946571,0.916807,-1.99365,-0.446896,1.1118,5370.13,2622.37,5.06484,1.00619
alpha_user_raw[7974],0.214895,0.0126836,0.964181,0.96781,-1.38657,0.215329,1.83279,5814.53,2697.33,5.48398,1.00077
alpha_user_raw[7975],-0.143139,0.0135761,0.984014,0.95646,-1.73609,-0.145758,1.45992,5314.68,2342.91,5.01255,1.00155
alpha_user_raw[7976],0.141063,0.013025,0.967725,0.970366,-1.44743,0.126912,1.7199,5522.72,2818.06,5.20875,1.00023
alpha_user_raw[7977],0.242681,0.013025,0.980348,0.963553,-1.35399,0.222965,1.8863,5712.61,2647.09,5.38785,1.00208
alpha_user_raw[7978],0.056454,0.0129884,0.956408,0.941002,-1.51399,0.0613884,1.61688,5674.35,2667.25,5.35176,0.999985
alpha_user_raw[7979],0.200207,0.012902,0.974609,0.975554,-1.42181,0.196139,1.84482,5737.38,2887.45,5.41121,1.00092
alpha_user_raw[7980],-0.2237,0.0126779,0.917658,0.899212,-1.76259,-0.212064,1.28524,5281.91,2694.43,4.98164,1.00138
alpha_user_raw[7981],-0.254109,0.0130248,1.00121,1.00998,-1.91542,-0.239923,1.39075,6160.55,2640.82,5.81033,1.00079
alpha_user_raw[7982],-0.0709776,0.0140962,1.00085,0.994234,-1.74468,-0.0581376,1.61723,5053.76,2793.18,4.76645,1.00158
alpha_user_raw[7983],0.229592,0.0120742,0.942474,0.929283,-1.31975,0.22294,1.78195,6189.53,3010.38,5.83766,1.00057
alpha_user_raw[7984],0.329907,0.0117484,0.906447,0.897615,-1.1569,0.334228,1.83874,6005.23,2709.1,5.66384,1.00021
alpha_user_raw[7985],0.581439,0.01223,0.936365,0.936637,-0.977852,0.585086,2.09794,5927.52,2485.49,5.59055,1.00058
alpha_user_raw[7986],0.291944,0.0115269,0.938465,0.909088,-1.24329,0.282509,1.83174,6642.24,2904.35,6.26464,1.00149
alpha_user_raw[7987],0.285918,0.0132472,0.973059,0.994994,-1.33528,0.285391,1.85615,5448.25,2961.87,5.13852,1.00233
alpha_user_raw[7988],-0.232055,0.0127769,0.994239,0.98769,-1.8298,-0.250967,1.43468,5892.88,2582.93,5.55787,1.00131
alpha_user_raw[7989],0.232893,0.0125405,0.974505,0.992245,-1.36579,0.224755,1.86327,6054.85,2600.27,5.71064,0.999856
alpha_user_raw[7990],-0.120578,0.0132266,0.984516,1.00624,-1.71987,-0.114163,1.47465,5570.39,2732.03,5.25371,1.001
alpha_user_raw[7991],-0.0797,0.0140229,0.984444,0.995328,-1.66901,-0.0889359,1.54502,4981.84,2732.35,4.69863,1.0004
alpha_user_raw[7992],0.137414,0.0127194,0.989708,1.02508,-1.47407,0.133164,1.79126,6041.11,3014.31,5.69767,1.00157
alpha_user_raw[7993],0.182302,0.0144898,0.971828,0.977838,-1.42131,0.179346,1.85413,4573.64,2789.3,4.31363,1.00147
alpha_user_raw[7994],0.360738,0.0134448,0.940587,0.945698,-1.17963,0.369264,1.89607,4806.67,2987.71,4.53342,1.00055
alpha_user_raw[7995],0.41243,0.0123849,0.933374,0.909743,-1.10684,0.4291,1.95098,5742.35,2757.18,5.41591,1.00079
alpha_user_raw[7996],0.600601,0.0125713,0.921757,0.892404,-0.909392,0.596924,2.13252,5419.5,2655.17,5.11141,1.00047
alpha_user_raw[7997],0.164126,0.0135141,0.939031,0.941178,-1.40539,0.172089,1.69605,4842.92,2849.27,4.5676,1.00096
alpha_user_raw[7998],0.0231558,0.0098334,0.717229,0.701091,-1.16665,0.0247546,1.2138,5334.06,2580.7,5.03083,1.00117
alpha_user_raw[7999],-0.285887,0.0134185,0.951829,0.932394,-1.86535,-0.2892,1.27925,5043.34,2659.72,4.75663,1.00044
alpha_user_raw[8000],0.317005,0.0114656,0.906741,0.919508,-1.11783,0.315267,1.80326,6305.45,2551.01,5.94699,1.00073
alpha_user_raw[8001],-0.229192,0.0142962,0.974138,0.990314,-1.83694,-0.241018,1.37855,4658.0,2607.46,4.3932,1.00236
alpha_user_raw[8002],0.189738,0.0136982,0.957921,0.971835,-1.3763,0.192689,1.77241,4937.3,2715.43,4.65662,1.00097
alpha_user_raw[8003],0.101017,0.0122103,0.965986,0.977926,-1.50726,0.0796364,1.71359,6512.61,2794.44,6.14238,1.00009
alpha_user_raw[8004],-0.051869,0.0141672,0.969125,0.959584,-1.63432,-0.0627214,1.51607,4755.94,2633.47,4.48556,1.0005
alpha_user_raw[8005],0.266071,0.0127379,0.946371,0.94701,-1.30808,0.264004,1.83236,5606.56,2758.65,5.28783,1.00145
alpha_user_raw[8006],0.113238,0.0138185,1.01447,1.02857,-1.52933,0.110989,1.76924,5434.95,2702.81,5.12598,1.00037
alpha_user_raw[8007],-0.451735,0.0141702,0.941587,0.899575,-1.9969,-0.446478,1.1263,4478.61,2879.84,4.22401,1.00008
alpha_user_raw[8008],-0.0391408,0.0135759,0.935362,0.903204,-1.57643,-0.0344847,1.47278,4815.78,2568.02,4.542,0.999753
alpha_user_raw[8009],-0.841843,0.01092,0.817168,0.838481,-2.19791,-0.844288,0.488813,5613.48,2643.62,5.29435,1.00137
alpha_user_raw[8010],0.294427,0.012784,0.852311,0.85661,-1.08879,0.287573,1.70506,4491.19,2762.93,4.23587,1.00049
alpha_user_raw[8011],-0.173516,0.0123722,0.958956,0.9911,-1.77875,-0.165751,1.36446,6055.21,2714.82,5.71097,1.0025
alpha_user_raw[8012],-0.0919282,0.011402,0.863048,0.867574,-1.48895,-0.104243,1.33695,5855.59,2898.77,5.5227,1.00004
alpha_user_raw[8013],-0.233913,0.013213,0.953936,0.9298,-1.79791,-0.217577,1.30843,5286.48,2682.22,4.98594,1.00215
alpha_user_raw[8014],0.211319,0.0134859,0.971298,0.991771,-1.33937,0.222301,1.81645,5238.57,2920.36,4.94076,1.00267
alpha_user_raw[8015],-0.0611009,0.00811809,0.612357,0.606287,-1.06129,-0.0672314,0.952308,5793.46,2879.28,5.46411,1.00067
alpha_user_raw[8016],-0.223862,0.0127158,0.957643,0.942685,-1.79417,-0.228146,1.37598,5744.81,2804.19,5.41822,1.00135
alpha_user_raw[8017],0.621168,0.010888,0.89602,0.872729,-0.854959,0.623158,2.10048,6836.34,3114.9,6.4477,1.00049
alpha_user_raw[8018],0.17663,0.0121195,0.868673,0.826245,-1.27419,0.182305,1.61819,5183.19,2560.67,4.88853,1.00054
alpha_user_raw[8019],-0.201548,0.0128867,0.971382,0.965415,-1.82404,-0.20427,1.41002,5778.75,3076.55,5.45023,1.00068
alpha_user_raw[8020],0.273329,0.0119505,0.938698,0.925663,-1.2523,0.267859,1.83978,6094.77,2609.21,5.74828,1.00099
alpha_user_raw[8021],0.561395,0.0120107,0.856575,0.875044,-0.822947,0.572646,1.93791,5193.31,2895.82,4.89807,1.00166
alpha_user_raw[8022],-0.169843,0.0140217,0.970181,0.950888,-1.79211,-0.158448,1.4079,4843.41,2827.22,4.56807,1.00002
alpha_user_raw[8023],0.163344,0.0131998,1.01227,1.02031,-1.50761,0.153517,1.84638,5976.77,2677.4,5.637,1.00108
alpha_user_raw[8024],0.10828,0.0125096,0.967397,0.975115,-1.44729,0.108002,1.68348,5765.5,2945.52,5.43774,1.00248
alpha_user_raw[8025],-0.366315,0.0127749,0.968813,0.968431,-1.95292,-0.368435,1.23498,5782.92,2821.14,5.45417,1.00138
alpha_user_raw[8026],-0.247873,0.0134539,0.991187,1.00636,-1.82518,-0.254027,1.37596,5487.61,2435.61,5.17564,1.00109
alpha_user_raw[8027],-0.239154,0.0121539,0.961291,0.970618,-1.82543,-0.225812,1.31563,6260.98,3101.21,5.90505,1.00037
alpha_user_raw[8028],0.205048,0.0135845,0.977902,0.974486,-1.38944,0.196665,1.81629,5209.24,2475.62,4.91309,1.00169
alpha_user_raw[8029],-0.0988759,0.0139347,0.965485,0.931595,-1.68933,-0.0975731,1.50648,4839.72,2919.71,4.56459,0.999918
alpha_user_raw[8030],0.1939,0.0139157,0.99858,0.982866,-1.45623,0.197202,1.80299,5184.93,2673.29,4.89017,1.00108
alpha_user_raw[8031],-0.213147,0.0135129,0.943982,0.961033,-1.75965,-0.208744,1.31184,4925.19,2974.76,4.64519,1.00172
alpha_user_raw[8032],0.233576,0.0138726,0.992724,0.99362,-1.36655,0.21254,1.89955,5149.49,2785.85,4.85675,1.00205
alpha_user_raw[8033],0.101797,0.0123308,0.977762,0.975016,-1.49472,0.106399,1.68494,6390.96,2570.79,6.02764,1.00167
alpha_user_raw[8034],-0.27219,0.0116804,0.936009,0.946288,-1.81568,-0.281593,1.26537,6468.71,2665.25,6.10097,1.00129
alpha_user_raw[8035],-0.165009,0.0145673,0.998052,1.01606,-1.82904,-0.146294,1.44922,4819.72,2512.95,4.54572,1.00312
alpha_user_raw[8036],0.896794,0.011642,0.899552,0.94183,-0.607374,0.876302,2.39463,6004.57,2468.56,5.66321,1.00149
alpha_user_raw[8037],-0.469181,0.0108765,0.789,0.786032,-1.74321,-0.475809,0.824937,5276.1,2984.55,4.97615,1.00108
alpha_user_raw[8038],-0.110685,0.0133511,0.911332,0.934756,-1.58406,-0.11198,1.36912,4698.26,2436.66,4.43117,0.999834
alpha_user_raw[8039],-0.197322,0.0132339,1.01111,0.950914,-1.85196,-0.217548,1.51468,5914.36,1925.0,5.57813,1.00205
alpha_user_raw[8040],-0.0494065,0.0114423,0.87616,0.887605,-1.46185,-0.0525213,1.39043,5877.18,3156.9,5.54306,1.00488
alpha_user_raw[8041],0.243005,0.0124946,0.950459,0.949623,-1.3266,0.253431,1.80759,5866.26,2709.16,5.53276,1.00294
alpha_user_raw[8042],0.579519,0.0126965,0.937995,0.968894,-0.939254,0.567669,2.10385,5483.16,2852.61,5.17145,1.00214
alpha_user_raw[8043],0.212565,0.0130925,0.959963,0.952071,-1.40292,0.215029,1.81003,5376.27,2860.62,5.07064,1.00044
alpha_user_raw[8044],0.116314,0.0119246,0.955838,0.973896,-1.45041,0.111731,1.7047,6415.56,3216.24,6.05084,1.00069
alpha_user_raw[8045],0.407608,0.0126098,0.942088,0.948152,-1.12367,0.42368,1.92956,5603.58,2673.75,5.28502,1.0026
alpha_user_raw[8046],0.207532,0.0131295,0.969454,0.962124,-1.41428,0.218047,1.79561,5498.53,2675.86,5.18594,1.00101
alpha_user_raw[8047],0.218375,0.0132149,0.96806,0.963064,-1.3554,0.212775,1.80082,5439.26,2529.81,5.13004,1.00208
alpha_user_raw[8048],0.247601,0.0133553,0.978657,0.977531,-1.3572,0.253969,1.83291,5388.63,3217.8,5.08229,1.00028
alpha_user_raw[8049],0.489808,0.0115452,0.949068,0.950715,-1.08223,0.490676,2.06203,6903.25,2464.79,6.5108,0.999748
alpha_user_raw[8050],0.188932,0.0132823,0.995748,0.989049,-1.46017,0.19005,1.79207,5650.51,2357.87,5.32928,1.00129
alpha_user_raw[8051],-0.200249,0.012788,0.960144,0.970051,-1.78896,-0.192378,1.40204,5681.72,2826.05,5.35872,1.00009
alpha_user_raw[8052],-0.0814453,0.0126214,0.946305,0.94032,-1.63733,-0.0929725,1.46556,5656.76,2673.25,5.33518,1.00071
alpha_user_raw[8053],0.595045,0.0113038,0.942619,0.947553,-0.962088,0.596727,2.15683,6967.97,2756.0,6.57184,1.00098
alpha_user_raw[8054],0.424503,0.00896607,0.70429,0.716623,-0.717509,0.421991,1.59772,6201.86,2723.08,5.84929,1.00086
alpha_user_raw[8055],-0.549033,0.004277,0.325283,0.321049,-1.08314,-0.548747,-0.000697075,5705.89,2655.91,5.38151,1.00213
alpha_user_raw[8056],0.0340253,0.0123343,0.991766,0.973363,-1.61036,0.0439889,1.67903,6569.44,2552.67,6.19597,1.00123
alpha_user_raw[8057],-0.230053,0.0134913,0.993367,1.00583,-1.85798,-0.221883,1.35648,5518.81,2492.52,5.20507,1.00049
alpha_user_raw[8058],-0.0759896,0.0127379,0.900861,0.917436,-1.56228,-0.084932,1.4081,5051.61,2760.24,4.76442,1.00061
alpha_user_raw[8059],0.249829,0.0128202,0.991425,0.994529,-1.33578,0.244853,1.84508,6050.06,2610.64,5.70612,0.999945
alpha_user_raw[8060],-0.223236,0.0130056,0.971768,0.978219,-1.81661,-0.222358,1.37697,5588.48,2677.39,5.27077,1.00153
alpha_user_raw[8061],-0.108988,0.0118794,0.880795,0.886972,-1.5414,-0.112708,1.36284,5382.49,2832.71,5.0765,1.00009
alpha_user_raw[8062],-0.177928,0.012817,0.909035,0.90704,-1.6572,-0.189815,1.32787,5115.75,3023.63,4.82493,0.99979
alpha_user_raw[8063],-0.220682,0.0136277,0.995503,0.996989,-1.8649,-0.231282,1.41682,5375.03,2760.81,5.06946,1.0013
alpha_user_raw[8064],0.0147483,0.0116473,0.957099,0.966056,-1.59579,0.0157481,1.59576,6756.7,2572.71,6.37258,1.00164
alpha_user_raw[8065],-0.629681,0.0129116,0.944999,0.943073,-2.18324,-0.631991,0.948942,5399.39,2981.72,5.09244,0.999977
alpha_user_raw[8066],0.23417,0.0135974,0.968413,0.949153,-1.38709,0.223531,1.85061,5137.25,2517.22,4.8452,1.00212
alpha_user_raw[8067],-0.248459,0.0141501,0.954576,0.948926,-1.81072,-0.232755,1.33465,4631.27,2884.45,4.36799,1.00196
alpha_user_raw[8068],0.42795,0.011463,0.937595,0.934999,-1.12518,0.421437,1.98686,6734.02,2811.77,6.35119,1.00437
alpha_user_raw[8069],0.984047,0.00875554,0.66241,0.659298,-0.0961434,0.973078,2.10543,5735.79,3059.18,5.40972,1.00067
alpha_user_raw[8070],-0.00673108,0.0127346,0.945371,0.956887,-1.56645,-0.00612427,1.55899,5572.65,2413.53,5.25585,1.00316
alpha_user_raw[8071],-0.207318,0.0140957,0.995176,0.958179,-1.87418,-0.199223,1.41937,5035.52,2525.72,4.74925,1.00091
alpha_user_raw[8072],0.210507,0.0130413,0.981771,0.966077,-1.41225,0.233142,1.82132,5733.59,2827.89,5.40764,1.00148
alpha_user_raw[8073],-0.762425,0.0115685,0.871881,0.863792,-2.19673,-0.761683,0.664993,5720.83,2840.72,5.39561,1.0003
alpha_user_raw[8074],0.225669,0.0138481,1.01018,1.02351,-1.43789,0.248981,1.84735,5326.61,2840.86,5.0238,1.00136
alpha_user_raw[8075],-0.266462,0.0133576,0.903769,0.894871,-1.76106,-0.272843,1.25175,4591.38,2317.42,4.33037,1.00019
alpha_user_raw[8076],-0.00994133,0.0129278,0.976442,0.992354,-1.59396,0.00385783,1.54989,5757.05,3190.44,5.42977,1.00188
alpha_user_raw[8077],0.347437,0.0128153,0.968267,0.960202,-1.2509,0.35792,1.95259,5780.11,2429.22,5.45152,1.00333
alpha_user_raw[8078],-0.0853955,0.00998598,0.750626,0.774179,-1.28088,-0.092115,1.16473,5758.4,2973.03,5.43104,1.00048
alpha_user_raw[8079],-0.217876,0.0135777,0.987889,0.984562,-1.80873,-0.223868,1.40976,5310.46,2714.7,5.00857,1.00024
alpha_user_raw[8080],-0.0841174,0.0123963,0.960075,0.979811,-1.64273,-0.0842338,1.50408,6026.17,3074.95,5.68358,1.00144
alpha_user_raw[8081],-0.100575,0.0131692,0.975388,0.996848,-1.68707,-0.108057,1.5272,5504.42,2471.61,5.19149,1.00282
alpha_user_raw[8082],-0.229643,0.0140882,0.972704,0.997956,-1.8114,-0.216789,1.30745,4848.53,2745.57,4.57289,1.00325
alpha_user_raw[8083],-0.769876,0.01111,0.831806,0.825828,-2.13374,-0.772841,0.613294,5608.91,2725.01,5.29005,1.00118
alpha_user_raw[8084],-0.263158,0.0128523,0.953947,0.961744,-1.82801,-0.269659,1.33521,5452.62,2680.31,5.14264,1.0008
alpha_user_raw[8085],0.232738,0.0140855,0.982643,0.963388,-1.39034,0.239634,1.86609,5021.99,2741.38,4.73649,1.00225
alpha_user_raw[8086],1.0462,0.0114766,0.858565,0.836087,-0.364035,1.03895,2.44853,5634.2,2957.39,5.3139,1.00224
alpha_user_raw[8087],0.206524,0.0129576,0.924607,0.896394,-1.31205,0.203765,1.74192,5165.12,2691.04,4.87149,1.00435
alpha_user_raw[8088],0.235765,0.0120356,0.941653,0.943309,-1.28578,0.229118,1.78905,6178.72,3052.23,5.82746,1.00083
alpha_user_raw[8089],-0.126601,0.0119921,0.923925,0.938992,-1.63357,-0.143569,1.38915,5974.83,3021.27,5.63517,1.00084
alpha_user_raw[8090],-0.0816891,0.0116858,0.923764,0.945585,-1.60168,-0.0697411,1.43412,6236.09,3018.42,5.88157,1.00077
alpha_user_raw[8091],-0.455572,0.0113504,0.842837,0.828762,-1.82476,-0.463123,0.932396,5534.93,2761.23,5.22027,1.00205
alpha_user_raw[8092],0.378314,0.0126133,0.903977,0.890055,-1.15573,0.371591,1.86365,5108.94,2798.12,4.8185,1.00028
alpha_user_raw[8093],-0.246822,0.0121206,0.950982,0.969513,-1.78751,-0.257362,1.30894,6136.98,3009.13,5.78809,1.00032
alpha_user_raw[8094],-0.151949,0.0119829,0.941344,0.964861,-1.68671,-0.136398,1.3808,6260.62,2905.1,5.90471,1.00146
alpha_user_raw[8095],-0.318678,0.012294,0.909937,0.913186,-1.77545,-0.344237,1.16701,5534.39,2789.62,5.21976,1.00186
alpha_user_raw[8096],-0.22391,0.0137828,0.97446,1.0002,-1.82967,-0.218617,1.38974,5048.57,2923.53,4.76156,1.00086
alpha_user_raw[8097],0.230559,0.0129629,0.987385,0.951367,-1.36413,0.241857,1.85679,5862.28,2705.0,5.52901,0.999895
alpha_user_raw[8098],-0.00177044,0.0127207,0.929512,0.9626,-1.52258,-0.018313,1.52553,5363.7,3369.01,5.05878,1.00097
alpha_user_raw[8099],0.160457,0.0128867,0.928665,0.94578,-1.3704,0.174061,1.6498,5218.42,3068.13,4.92176,1.00051
alpha_user_raw[8100],0.413798,0.0125241,0.942604,0.977307,-1.10623,0.380786,1.98315,5737.94,2788.13,5.41174,1.00035
alpha_user_raw[8101],-0.216055,0.0132091,0.983435,0.978784,-1.84198,-0.210351,1.39934,5618.08,2410.33,5.2987,1.00211
alpha_user_raw[8102],0.580303,0.0111808,0.881919,0.897102,-0.860913,0.576196,2.00066,6271.1,2632.12,5.91459,1.00314
alpha_user_raw[8103],0.250986,0.013995,0.960612,0.945281,-1.3331,0.259618,1.82958,4774.21,2614.88,4.5028,1.00256
alpha_user_raw[8104],-0.240398,0.0128719,0.95787,0.939127,-1.83932,-0.23509,1.35573,5530.48,2616.17,5.21608,1.00052
alpha_user_raw[8105],0.00876355,0.0121244,0.949683,0.959219,-1.51148,-0.000613785,1.59088,6137.01,2825.31,5.78813,1.00106
alpha_user_raw[8106],0.500187,0.0125543,0.954685,0.988108,-1.0483,0.496598,2.07942,5813.58,2730.41,5.48308,1.00071
alpha_user_raw[8107],0.421878,0.0117397,0.927022,0.952836,-1.076,0.431392,1.94066,6267.59,2831.8,5.91128,1.00138
alpha_user_raw[8108],0.220888,0.0126311,0.975226,0.983994,-1.42145,0.222578,1.80545,5990.93,2886.89,5.65035,1.00125
alpha_user_raw[8109],0.23287,0.0131956,0.979133,0.973373,-1.37256,0.224979,1.84655,5553.79,2869.83,5.23806,0.999659
alpha_user_raw[8110],-0.322039,0.0129648,0.915675,0.946496,-1.81408,-0.323431,1.17474,5056.12,3022.74,4.76869,1.00011
alpha_user_raw[8111],-0.270918,0.0144286,1.00203,1.00129,-1.92577,-0.275594,1.37177,4835.92,2568.36,4.561,1.00195
