,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_user_raw[5513],0.242883,0.0113937,0.9472,0.967095,-1.32995,0.244242,1.80653,7052.2,2685.74,8.34746,1.00157
alpha_user_raw[5514],0.23772,0.0118325,0.96379,0.996664,-1.33577,0.229071,1.82252,6738.94,2678.96,7.97666,1.00073
alpha_user_raw[5515],-0.265572,0.0133989,0.984924,1.00394,-1.86645,-0.241793,1.3392,5454.61,2397.16,6.45645,1.00063
alpha_user_raw[5516],-0.0530741,0.0126154,0.892624,0.861405,-1.54158,-0.0549812,1.45935,5085.27,3123.09,6.01926,1.00089
alpha_user_raw[5517],-0.4788,0.0114015,0.961372,0.977409,-2.07333,-0.47693,1.06269,7144.57,2385.41,8.4568,1.0017
alpha_user_raw[5518],0.234941,0.0129793,0.965227,0.974185,-1.37136,0.257175,1.80023,5577.61,2836.42,6.60204,1.00038
alpha_user_raw[5519],0.180267,0.00967492,0.855013,0.854323,-1.21663,0.179055,1.56178,7869.05,2742.85,9.31433,1.00064
alpha_user_raw[5520],0.198083,0.0124074,0.940703,0.946222,-1.32784,0.214975,1.75402,5800.74,2763.31,6.86615,1.00069
alpha_user_raw[5521],0.525949,0.0113434,0.878011,0.865885,-0.908218,0.531139,1.97829,6009.17,2736.25,7.11285,1.00062
alpha_user_raw[5522],-0.244943,0.0123564,0.990455,0.99821,-1.87418,-0.244078,1.35166,6627.42,3111.66,7.84466,1.00063
alpha_user_raw[5523],-0.237946,0.0131496,0.997111,1.02388,-1.82424,-0.226165,1.4027,5784.69,2823.83,6.84715,1.00105
alpha_user_raw[5524],0.382157,0.0102838,0.908956,0.909977,-1.10556,0.378234,1.87224,7966.23,2714.11,9.42937,1.00228
alpha_user_raw[5525],0.211267,0.0121265,0.941722,0.979469,-1.29159,0.203388,1.75479,6149.52,2812.12,7.27898,1.0013
alpha_user_raw[5526],0.211369,0.0111846,0.956813,0.942924,-1.33441,0.193752,1.7662,7277.06,2891.35,8.61361,1.00035
alpha_user_raw[5527],-0.0468702,0.0122587,0.928872,0.928985,-1.60972,-0.048399,1.50353,5734.23,2975.28,6.78742,1.00229
alpha_user_raw[5528],-0.178852,0.0064302,0.587693,0.566664,-1.12892,-0.184427,0.802049,8427.95,2682.63,9.97589,1.00097
alpha_user_raw[5529],0.235647,0.0127531,0.97089,0.959257,-1.35358,0.251477,1.84759,5803.79,2773.52,6.86976,1.00122
alpha_user_raw[5530],0.247314,0.0116693,0.973036,0.954321,-1.33692,0.264831,1.82882,6973.87,2209.65,8.25474,1.00439
alpha_user_raw[5531],-0.452995,0.0125633,0.930132,0.935309,-1.95252,-0.444557,1.04591,5536.46,2752.8,6.55333,1.0013
alpha_user_raw[5532],0.436372,0.0118248,0.904097,0.915855,-1.02036,0.43111,1.87786,5848.63,2397.54,6.92284,1.00089
alpha_user_raw[5533],0.240755,0.0112772,0.956579,0.927165,-1.31346,0.24759,1.83219,7240.18,2856.85,8.56997,1.00122
alpha_user_raw[5534],-0.463259,0.012218,0.953437,0.961767,-1.99686,-0.483051,1.09047,6208.06,2972.81,7.34828,1.00011
alpha_user_raw[5535],0.249376,0.0100125,0.822652,0.808691,-1.08546,0.247207,1.60994,6766.63,2736.28,8.00944,1.00108
alpha_user_raw[5536],-0.23192,0.0128776,0.963417,0.982289,-1.80928,-0.214954,1.30556,5619.72,2920.44,6.65188,1.00069
alpha_user_raw[5537],1.06692,0.00800353,0.7113,0.701784,-0.0963156,1.06146,2.23336,7686.52,2377.2,9.09828,1.0006
alpha_user_raw[5538],0.238901,0.0124411,0.994882,0.945625,-1.42308,0.226597,1.90344,6461.63,2664.25,7.64842,0.999941
alpha_user_raw[5539],0.63216,0.0115341,0.937518,0.913907,-0.893978,0.631762,2.20315,6732.7,2367.86,7.96928,1.00145
alpha_user_raw[5540],0.178267,0.0112991,0.904718,0.909139,-1.31932,0.175221,1.71919,6466.3,2469.45,7.65395,0.999303
alpha_user_raw[5541],0.175793,0.0120312,0.908446,0.912283,-1.30769,0.187506,1.68398,5775.45,2304.88,6.83622,1.00249
alpha_user_raw[5542],-0.0870994,0.00995576,0.77226,0.775131,-1.33627,-0.0959109,1.20058,6144.2,1813.13,7.27269,1.00045
alpha_user_raw[5543],-0.445642,0.0112624,0.914289,0.894475,-1.97524,-0.425044,1.04927,6597.3,2535.89,7.80901,1.00244
alpha_user_raw[5544],0.193057,0.010609,0.825959,0.810916,-1.17257,0.184694,1.55619,6171.1,2764.27,7.30453,1.00023
alpha_user_raw[5545],-0.0962097,0.0119072,0.980951,0.985382,-1.69653,-0.0957895,1.49899,6820.26,2742.34,8.07292,1.00071
alpha_user_raw[5546],-0.161086,0.010328,0.842024,0.820099,-1.55149,-0.166896,1.20348,6703.76,2791.44,7.93502,1.00032
alpha_user_raw[5547],-0.457454,0.0131062,0.95356,0.930282,-2.04022,-0.456057,1.12787,5364.84,2107.14,6.35019,1.00419
alpha_user_raw[5548],-0.164176,0.0105758,0.830111,0.84301,-1.51628,-0.169687,1.17771,6326.46,2717.84,7.48843,1.00164
alpha_user_raw[5549],0.226622,0.0117676,0.962092,0.944289,-1.34003,0.222744,1.80026,7012.8,2815.1,8.30082,1.00321
alpha_user_raw[5550],-0.251258,0.0118993,0.926747,0.906528,-1.82176,-0.229639,1.22889,6155.89,2594.39,7.28652,1.00192
alpha_user_raw[5551],0.227107,0.0127961,0.967781,0.948027,-1.37373,0.235148,1.82383,5671.64,2727.51,6.71333,1.00007
alpha_user_raw[5552],0.243416,0.011492,1.01184,0.997207,-1.43442,0.243978,1.88447,8019.65,2465.56,9.4926,1.00237
alpha_user_raw[5553],-1.32052,0.00855212,0.69801,0.696114,-2.47181,-1.32317,-0.194918,6693.22,2815.71,7.92255,1.00242
alpha_user_raw[5554],-0.255758,0.0120851,0.966327,0.925244,-1.90556,-0.248574,1.37284,6442.52,2616.3,7.6258,1.00148
alpha_user_raw[5555],-0.247817,0.012043,0.954512,0.942177,-1.80564,-0.246193,1.36242,6331.67,2118.67,7.49459,1.00354
alpha_user_raw[5556],0.352448,0.0104523,0.840465,0.846442,-1.02219,0.335847,1.7536,6514.99,2733.87,7.71158,1.00451
alpha_user_raw[5557],-0.597405,0.0110417,0.871528,0.876529,-2.01393,-0.599292,0.828661,6594.33,2605.51,7.80549,1.0006
alpha_user_raw[5558],-0.0321971,0.0105496,0.868175,0.835423,-1.49483,-0.0309389,1.40962,6836.23,2691.42,8.09183,1.00086
alpha_user_raw[5559],-0.236355,0.0115884,0.941589,0.936674,-1.7813,-0.256018,1.34503,6692.5,2474.02,7.92169,1.00031
alpha_user_raw[5560],1.84828,0.00728229,0.598844,0.600549,0.863056,1.84436,2.84903,6811.98,2687.82,8.06312,1.00233
alpha_user_raw[5561],0.856444,0.00583525,0.466347,0.464296,0.0926966,0.855451,1.62796,6427.18,3030.67,7.60765,1.00222
alpha_user_raw[5562],0.228278,0.0112179,0.950778,0.940019,-1.31923,0.21864,1.79749,7216.08,3071.43,8.54144,0.999423
alpha_user_raw[5563],-0.254601,0.0123701,0.997522,1.00153,-1.85558,-0.282099,1.4235,6533.85,2436.65,7.7339,1.00143
alpha_user_raw[5564],0.238982,0.0110756,0.993662,0.979796,-1.40678,0.233618,1.88223,8149.88,2341.33,9.64675,1.00065
alpha_user_raw[5565],-0.249483,0.0117378,0.970945,0.960385,-1.82458,-0.227462,1.35195,6972.53,2492.73,8.25316,1.00194
alpha_user_raw[5566],0.00735818,0.0110695,0.953221,0.947271,-1.55431,0.0137666,1.55905,7551.15,2635.29,8.93805,1.00033
alpha_user_raw[5567],-0.245086,0.0112136,0.968524,0.973493,-1.83208,-0.248019,1.3459,7555.14,2798.8,8.94277,1.0014
alpha_user_raw[5568],-0.456999,0.0110888,0.939565,0.907582,-2.03055,-0.436434,1.09635,7254.71,2515.26,8.58716,1.00032
alpha_user_raw[5569],-0.0233079,0.0120945,0.971747,0.960891,-1.65964,-0.0362466,1.59526,6377.34,2665.18,7.54865,1.00188
alpha_user_raw[5570],0.0656609,0.0111792,0.836269,0.817336,-1.32245,0.0651841,1.4614,5616.75,2756.19,6.64837,1.00148
alpha_user_raw[5571],-0.31683,0.0120564,0.957419,0.971384,-1.89839,-0.323431,1.24585,6311.84,2835.75,7.47112,1.00034
alpha_user_raw[5572],-0.246158,0.0123353,0.999996,1.00441,-1.9018,-0.248228,1.37118,6671.04,2484.65,7.8963,1.0068
alpha_user_raw[5573],0.873375,0.0103438,0.843454,0.843133,-0.509137,0.876957,2.24432,6770.56,2759.5,8.0141,1.00282
alpha_user_raw[5574],-0.218765,0.00937994,0.812196,0.807162,-1.5308,-0.204519,1.12133,7455.44,2650.78,8.82476,1.00175
alpha_user_raw[5575],-0.245549,0.0113626,0.972648,0.933822,-1.87885,-0.237597,1.32186,7451.19,2254.66,8.81973,1.00007
alpha_user_raw[5576],0.23158,0.0124275,0.947305,0.941274,-1.34897,0.229653,1.77644,5828.76,2678.11,6.89931,1.00173
alpha_user_raw[5577],0.117959,0.0127431,1.00379,0.983528,-1.58369,0.129684,1.75438,6260.79,2617.8,7.41069,1.00029
alpha_user_raw[5578],0.222159,0.0119459,0.977971,0.991889,-1.37588,0.244414,1.83445,6784.3,2668.05,8.03035,1.00011
alpha_user_raw[5579],0.0710221,0.0119129,0.940084,0.948792,-1.49256,0.0817762,1.60383,6310.04,2687.07,7.46899,1.00153
alpha_user_raw[5580],0.223228,0.011493,0.95435,0.940481,-1.35538,0.212271,1.81294,6924.74,2685.88,8.19659,0.999896
alpha_user_raw[5581],1.21456,0.01034,0.830823,0.892777,-0.133009,1.22358,2.54533,6418.96,2132.36,7.59791,1.00311
alpha_user_raw[5582],-0.237148,0.0110388,0.956033,0.976097,-1.78599,-0.233967,1.35842,7544.36,2968.6,8.93001,1.00072
alpha_user_raw[5583],-0.228851,0.0127077,0.948557,0.955786,-1.78436,-0.23262,1.32416,5608.86,2619.46,6.63902,1.00318
alpha_user_raw[5584],0.26008,0.00899673,0.75093,0.741124,-0.978633,0.261135,1.4678,7111.12,2600.71,8.4172,1.00108
alpha_user_raw[5585],-0.142638,0.0100122,0.73653,0.731669,-1.3567,-0.158831,1.08325,5444.84,2680.92,6.44487,1.00034
alpha_user_raw[5586],-0.226542,0.0116585,0.972515,0.95156,-1.84253,-0.236312,1.43365,6985.93,2739.0,8.26902,1.00345
alpha_user_raw[5587],0.231985,0.0113028,0.952039,0.953292,-1.33598,0.245508,1.76889,7102.7,2432.11,8.40723,1.00153
alpha_user_raw[5588],0.244173,0.0134249,1.00239,1.02029,-1.35706,0.215423,1.89991,5422.37,2592.67,6.41828,1.0009
alpha_user_raw[5589],0.333658,0.0112357,0.849294,0.864463,-1.0724,0.355087,1.71821,5725.13,2954.99,6.77665,1.00023
alpha_user_raw[5590],0.206002,0.012679,0.980384,0.98538,-1.38446,0.204883,1.76753,6047.62,2793.5,7.15837,1.00241
alpha_user_raw[5591],-0.736118,0.0050618,0.401726,0.408494,-1.39955,-0.736513,-0.0735616,6398.79,2811.05,7.57404,1.00243
alpha_user_raw[5592],-0.250135,0.0122256,0.966328,0.98318,-1.8348,-0.246863,1.33762,6353.46,3136.25,7.52038,1.00062
alpha_user_raw[5593],-0.00671867,0.0112023,0.94424,0.937813,-1.54222,-0.0140241,1.53165,7135.65,2725.33,8.44624,1.00162
alpha_user_raw[5594],0.563923,0.0105753,0.858927,0.842475,-0.885795,0.552629,1.98051,6606.45,2817.35,7.81984,1.00032
alpha_user_raw[5595],0.206908,0.00801233,0.641903,0.639263,-0.862253,0.214124,1.23458,6428.48,2875.38,7.60918,1.00104
alpha_user_raw[5596],0.431585,0.0121224,0.9371,0.949905,-1.09273,0.441456,1.973,6000.16,2806.67,7.1022,1.00074
alpha_user_raw[5597],0.494624,0.0110981,0.942715,0.968878,-1.05288,0.480228,2.04329,7315.01,2418.74,8.65853,1.00336
alpha_user_raw[5598],0.453473,0.0113057,0.955851,0.959827,-1.09379,0.4478,2.02102,7156.04,2988.68,8.47037,1.00057
alpha_user_raw[5599],0.415695,0.0115836,0.939536,0.936892,-1.14066,0.421298,1.95153,6697.01,2765.37,7.92704,1.00228
alpha_user_raw[5600],0.134526,0.0118021,0.918088,0.922561,-1.37335,0.133703,1.62391,6134.68,2333.99,7.26141,1.00191
alpha_user_raw[5601],-0.231944,0.0120369,0.985701,1.0028,-1.85229,-0.245556,1.38628,6747.16,2243.41,7.98639,1.0023
alpha_user_raw[5602],0.260432,0.0118484,0.978503,0.983327,-1.33337,0.248099,1.89901,6977.58,2315.08,8.25913,0.999806
alpha_user_raw[5603],0.194758,0.0111916,0.925763,0.939667,-1.33465,0.202066,1.70729,6908.15,2777.22,8.17695,1.00137
alpha_user_raw[5604],0.59386,0.00979147,0.79688,0.794329,-0.705189,0.583603,1.88141,6651.48,2775.24,7.87314,1.00147
alpha_user_raw[5605],-0.0334856,0.0103264,0.820776,0.838201,-1.36734,-0.0476934,1.31018,6389.98,2878.17,7.56361,1.00234
alpha_user_raw[5606],0.221217,0.0120395,0.950025,0.954857,-1.33303,0.214249,1.78911,6261.27,2844.91,7.41126,1.00135
alpha_user_raw[5607],-0.969218,0.00809196,0.613647,0.622101,-1.97521,-0.961103,0.0446554,5860.77,3088.93,6.9372,1.0017
alpha_user_raw[5608],-1.26892,0.0091996,0.728367,0.751609,-2.45857,-1.27016,-0.0730434,6310.89,2833.57,7.46999,1.00158
alpha_user_raw[5609],-0.0328775,0.0114643,0.940153,0.922627,-1.57126,-0.0397102,1.51525,6835.24,2133.65,8.09064,1.00051
alpha_user_raw[5610],-0.243568,0.012776,0.955911,0.963649,-1.84919,-0.220744,1.3261,5648.03,2915.19,6.68539,1.00008
alpha_user_raw[5611],-0.234798,0.0115308,0.954701,0.955575,-1.78702,-0.262094,1.30768,6896.83,2886.23,8.16355,1.00241
alpha_user_raw[5612],-0.430126,0.0107199,0.878569,0.873901,-1.86681,-0.427853,1.0019,6798.15,2524.75,8.04675,0.99987
alpha_user_raw[5613],-0.246853,0.0125385,0.965101,0.956084,-1.85143,-0.23498,1.32239,5974.19,2943.92,7.07146,1.00374
alpha_user_raw[5614],0.223646,0.0116085,0.97059,0.967164,-1.38138,0.226875,1.80498,7097.49,2694.78,8.40107,1.00083
alpha_user_raw[5615],0.213665,0.0137001,0.972068,0.977334,-1.34243,0.190317,1.83283,5196.5,2468.01,6.15093,1.00014
alpha_user_raw[5616],-0.242875,0.0120193,0.956016,0.950372,-1.81741,-0.275388,1.34126,6471.67,2957.71,7.6603,1.00519
alpha_user_raw[5617],-0.390056,0.0113554,0.852628,0.849473,-1.78128,-0.37366,0.963073,5703.53,2619.32,6.75108,1.00279
alpha_user_raw[5618],-0.248295,0.012175,0.959676,0.975931,-1.82673,-0.256505,1.3669,6283.74,2920.76,7.43786,1.00096
alpha_user_raw[5619],0.916176,0.0102415,0.860323,0.869174,-0.492894,0.906009,2.34009,7139.84,2854.02,8.45119,1.00145
alpha_user_raw[5620],-0.0113793,0.0114896,0.924673,0.92858,-1.54395,-0.019654,1.508,6517.87,2943.51,7.71499,1.0003
alpha_user_raw[5621],0.23182,0.0122341,0.980238,0.984258,-1.36283,0.229793,1.80635,6438.23,2979.34,7.62072,1.00247
alpha_user_raw[5622],0.0793348,0.00877285,0.733248,0.716714,-1.13267,0.0736086,1.288,7073.13,2623.56,8.37224,1.00278
alpha_user_raw[5623],0.221992,0.0117937,0.932111,0.924494,-1.29476,0.213228,1.7578,6358.16,2767.83,7.52595,1.00253
alpha_user_raw[5624],0.220655,0.0120154,0.977002,0.967488,-1.40079,0.224584,1.82119,6564.62,2673.02,7.77032,1.00113
alpha_user_raw[5625],0.229061,0.0120078,0.947481,0.948829,-1.29704,0.238014,1.76584,6244.78,2709.9,7.39175,1.00102
alpha_user_raw[5626],-0.204651,0.0103244,0.829973,0.834964,-1.56342,-0.212238,1.15933,6622.88,2878.26,7.83928,1.0027
alpha_user_raw[5627],0.221046,0.0126863,0.953,0.962053,-1.3406,0.209167,1.76308,5727.9,2590.49,6.77992,1.00095
alpha_user_raw[5628],-0.645574,0.0111672,0.932129,0.94477,-2.21212,-0.630719,0.886038,7103.71,3025.94,8.40843,1.00227
alpha_user_raw[5629],0.219783,0.0120879,0.982904,0.989827,-1.40806,0.223769,1.83512,6621.9,2669.53,7.83813,1.00255
alpha_user_raw[5630],1.11462,0.0101407,0.80255,0.805117,-0.207819,1.1039,2.48495,6331.57,2603.73,7.49447,1.00186
alpha_user_raw[5631],-0.263738,0.0114104,0.990677,0.956588,-1.95467,-0.242722,1.3452,7675.88,2611.64,9.08568,1.00178
alpha_user_raw[5632],0.23769,0.012255,0.954283,0.956413,-1.29775,0.224425,1.79544,6157.77,2493.78,7.28876,1.00085
alpha_user_raw[5633],0.225738,0.0117143,0.968993,0.999163,-1.37527,0.222121,1.84977,6868.72,2516.19,8.13028,1.00035
alpha_user_raw[5634],0.237746,0.0116508,0.954349,0.972944,-1.33975,0.242993,1.7977,6783.16,2406.06,8.02901,1.00031
alpha_user_raw[5635],0.224166,0.012297,0.980526,0.960561,-1.41371,0.224152,1.80948,6467.62,2558.68,7.65552,1.00405
alpha_user_raw[5636],-0.53284,0.00904795,0.774249,0.772719,-1.79494,-0.537152,0.754526,7389.37,2738.81,8.74655,1.00265
alpha_user_raw[5637],0.471188,0.0119773,0.965831,0.999168,-1.0971,0.451445,2.05435,6577.96,2845.8,7.78612,1.00197
alpha_user_raw[5638],0.0175572,0.0121137,0.960069,1.00671,-1.52539,0.0359774,1.57542,6350.98,2938.59,7.51745,0.999356
alpha_user_raw[5639],-0.657391,0.0116259,0.939008,0.930868,-2.18181,-0.649109,0.875335,6566.64,2935.17,7.77272,1.00307
alpha_user_raw[5640],-0.249037,0.0121938,0.962745,0.950529,-1.79706,-0.250094,1.35988,6220.95,2607.39,7.36354,1.00388
alpha_user_raw[5641],0.209053,0.0122983,0.923148,0.927913,-1.31862,0.212869,1.74216,5721.95,2480.93,6.77289,1.00431
alpha_user_raw[5642],-0.225811,0.0115615,0.906126,0.911378,-1.71757,-0.220975,1.23931,6176.85,2409.64,7.31134,1.00026
alpha_user_raw[5643],-0.463226,0.0110973,0.946686,0.946067,-1.99746,-0.465411,1.09291,7378.26,2703.13,8.73341,1.0009
alpha_user_raw[5644],-0.231426,0.0118594,0.980932,0.938478,-1.85416,-0.231609,1.39857,6950.08,2586.45,8.22658,1.00172
alpha_user_raw[5645],0.0404161,0.0109286,0.879351,0.860504,-1.39232,0.0356049,1.49761,6680.79,2777.95,7.90784,1.00083
alpha_user_raw[5646],0.0717081,0.011297,0.928264,0.947325,-1.43391,0.0663839,1.55247,6826.88,2631.8,8.08075,1.00034
alpha_user_raw[5647],-0.0188503,0.0113594,0.949787,0.939959,-1.61264,-0.0165441,1.53906,7083.05,2811.62,8.38398,1.0018
alpha_user_raw[5648],-0.247943,0.0124007,0.972296,0.992772,-1.88006,-0.242412,1.34815,6258.39,2585.89,7.40785,1.00217
alpha_user_raw[5649],0.16886,0.010751,0.85658,0.875611,-1.2307,0.16872,1.54599,6526.6,2662.64,7.72532,1.0008
alpha_user_raw[5650],0.415219,0.0113122,0.937142,0.919422,-1.13551,0.397601,1.98237,6629.22,2525.36,7.8468,1.00047
alpha_user_raw[5651],-0.320894,0.00965713,0.726728,0.726896,-1.48698,-0.321139,0.868968,5684.41,3014.5,6.72845,1.0012
alpha_user_raw[5652],0.309654,0.0113684,0.943557,0.953223,-1.22903,0.311084,1.90485,6950.18,2980.19,8.2267,1.00249
alpha_user_raw[5653],-0.228898,0.0118354,0.962281,0.965358,-1.80395,-0.225426,1.39344,6612.54,2783.46,7.82704,1.00127
alpha_user_raw[5654],-0.00954145,0.00685559,0.534448,0.518677,-0.877562,-0.0133036,0.873841,6138.91,2800.97,7.26643,1.00079
alpha_user_raw[5655],0.117131,0.0107428,0.886291,0.876424,-1.36141,0.130709,1.53544,6977.59,2485.31,8.25915,1.00066
alpha_user_raw[5656],0.230256,0.0120671,0.946714,0.953481,-1.29815,0.225948,1.74991,6233.99,2650.88,7.37897,1.00161
alpha_user_raw[5657],-0.227753,0.0119222,0.950367,0.959495,-1.81147,-0.216743,1.3412,6422.6,2503.08,7.60222,1.00236
alpha_user_raw[5658],0.432591,0.0117227,0.971976,0.947981,-1.19639,0.423469,2.02829,7063.85,2538.72,8.36124,1.00139
alpha_user_raw[5659],0.176259,0.012338,0.950939,0.955018,-1.38681,0.183248,1.76083,6105.75,3123.39,7.22718,1.0023
alpha_user_raw[5660],-0.440975,0.0105556,0.887912,0.890794,-1.87803,-0.445213,1.01077,7129.3,2661.39,8.43872,1.00253
alpha_user_raw[5661],0.553773,0.0105095,0.869507,0.863778,-0.892125,0.562705,1.98736,6955.52,2250.7,8.23302,1.00321
alpha_user_raw[5662],0.222511,0.0127297,0.994448,0.998802,-1.42894,0.235891,1.87818,6180.0,2692.81,7.31506,1.00304
alpha_user_raw[5663],0.599697,0.00723259,0.571561,0.571806,-0.324644,0.592399,1.56681,6350.4,2397.09,7.51676,1.00894
alpha_user_raw[5664],0.206229,0.0118153,0.972481,0.964617,-1.37702,0.20994,1.79652,6867.41,2492.35,8.12873,1.00027
alpha_user_raw[5665],-0.0145885,0.0115116,0.901868,0.903825,-1.47177,-0.0331326,1.48911,6167.59,2887.86,7.30037,1.00068
alpha_user_raw[5666],0.684367,0.0108308,0.904073,0.881841,-0.776632,0.689825,2.16113,7029.81,2501.22,8.32096,1.00382
alpha_user_raw[5667],-1.02348,0.00991361,0.78313,0.766679,-2.33762,-1.01963,0.270613,6352.31,2495.68,7.51902,1.00124
alpha_user_raw[5668],0.231938,0.0112954,0.923697,0.947805,-1.28284,0.225691,1.75444,6738.35,2589.41,7.97597,1.00189
alpha_user_raw[5669],0.241551,0.0115056,0.996493,1.03089,-1.39112,0.260383,1.90619,7531.83,2734.75,8.91518,1.00063
alpha_user_raw[5670],-0.250416,0.0112752,0.985094,0.983876,-1.88893,-0.255708,1.38271,7772.9,2981.69,9.20052,1.00219
alpha_user_raw[5671],-0.243721,0.0131045,0.970575,0.988164,-1.8315,-0.25836,1.33609,5667.21,2819.38,6.70809,1.00066
alpha_user_raw[5672],-0.405565,0.0119825,0.938782,0.956648,-1.94019,-0.393265,1.12023,6152.69,2940.94,7.28274,1.0003
alpha_user_raw[5673],-0.136731,0.012644,0.937979,0.944646,-1.69873,-0.129462,1.35471,5491.6,2789.6,6.50022,1.00188
alpha_user_raw[5674],-0.1774,0.0119549,0.904113,0.900243,-1.65935,-0.182708,1.31248,5888.86,2808.77,6.97045,1.00055
alpha_user_raw[5675],0.102104,0.0119627,0.943426,0.948329,-1.48072,0.0987135,1.64182,6236.94,2431.76,7.38246,1.00197
alpha_user_raw[5676],0.0336901,0.0117179,0.939231,0.932989,-1.52581,0.0502771,1.57812,6610.98,2310.79,7.82519,1.00486
alpha_user_raw[5677],-0.24199,0.0104826,0.943521,0.96648,-1.80039,-0.236429,1.32039,8212.93,3002.47,9.72138,1.00073
alpha_user_raw[5678],0.230914,0.0122925,0.968228,0.965018,-1.35736,0.231102,1.84471,6280.51,2359.33,7.43403,1.0052
alpha_user_raw[5679],0.230015,0.0122863,0.999149,0.998412,-1.40557,0.215876,1.87558,6704.2,2554.83,7.93554,1.00095
alpha_user_raw[5680],0.223168,0.0121249,0.986577,0.9949,-1.42692,0.23606,1.86345,6734.76,2878.17,7.97172,1.00062
alpha_user_raw[5681],0.221363,0.0115836,0.981062,0.970968,-1.41187,0.216272,1.83181,7190.81,2840.19,8.51153,1.00285
alpha_user_raw[5682],-1.01756,0.00502592,0.40823,0.41948,-1.69139,-1.01364,-0.371839,6596.09,2738.38,7.80757,1.0017
alpha_user_raw[5683],0.231577,0.0127839,1.0085,0.995618,-1.41655,0.216015,1.89265,6363.86,2590.19,7.53269,1.00315
alpha_user_raw[5684],-0.207431,0.0115263,0.830854,0.806741,-1.57395,-0.209707,1.14034,5595.68,2786.99,6.62343,1.00009
alpha_user_raw[5685],0.204533,0.0117423,0.958743,0.932004,-1.42056,0.210616,1.7913,6765.97,2571.14,8.00866,1.00278
alpha_user_raw[5686],-2.58311,0.0062664,0.486281,0.480641,-3.38097,-2.58203,-1.80327,6089.38,2548.95,7.20779,1.00103
alpha_user_raw[5687],0.615023,0.0120795,0.912052,0.911296,-0.902827,0.609094,2.10636,5860.46,2643.3,6.93684,0.999893
alpha_user_raw[5688],0.225599,0.0119884,0.978316,0.954454,-1.39294,0.226046,1.86926,6764.01,2430.68,8.00633,1.00186
alpha_user_raw[5689],0.704087,0.00882631,0.699412,0.70354,-0.430439,0.705386,1.84212,6352.93,2459.86,7.51975,1.00147
alpha_user_raw[5690],-0.253154,0.012747,0.99295,0.997337,-1.90442,-0.248809,1.36396,6046.64,2765.85,7.15721,1.00329
alpha_user_raw[5691],-0.255756,0.0125086,1.00277,1.03499,-1.89134,-0.255308,1.37364,6450.12,2711.31,7.63479,1.00214
alpha_user_raw[5692],0.243388,0.0131221,0.972804,0.988634,-1.34477,0.227464,1.85906,5489.32,2972.07,6.49753,1.00048
alpha_user_raw[5693],-0.486715,0.0114538,0.912191,0.878282,-1.984,-0.509421,1.03385,6318.24,2868.73,7.47869,1.00119
alpha_user_raw[5694],-0.249801,0.0108523,0.966045,0.954952,-1.87985,-0.242235,1.36177,8011.93,2635.99,9.48346,1.00338
alpha_user_raw[5695],-0.251246,0.0126841,0.985098,0.950168,-1.86726,-0.25463,1.36761,6106.46,2212.64,7.22802,1.00131
alpha_user_raw[5696],-0.237224,0.0135519,1.02177,1.00792,-1.91142,-0.234629,1.45152,5787.56,2275.89,6.85054,1.00462
alpha_user_raw[5697],-0.440269,0.0104855,0.790029,0.777412,-1.7278,-0.444512,0.842339,5786.34,2313.64,6.8491,1.00244
alpha_user_raw[5698],-0.0710461,0.0118781,0.996006,0.992694,-1.74595,-0.0621194,1.55019,7088.68,3095.7,8.39064,0.999826
alpha_user_raw[5699],-0.703662,0.0111657,0.865209,0.866098,-2.09435,-0.70252,0.701776,6176.79,2616.03,7.31126,1.001
alpha_user_raw[5700],-0.0169187,0.00924943,0.787411,0.792074,-1.31871,-0.0236188,1.29844,7226.76,2735.62,8.55408,1.00068
alpha_user_raw[5701],0.24079,0.0127407,0.982186,0.985985,-1.32214,0.240258,1.866,5978.76,2263.53,7.07686,1.00224
alpha_user_raw[5702],-0.24988,0.0120069,0.950205,0.938611,-1.80523,-0.24634,1.2857,6344.74,2618.58,7.51007,1.00274
alpha_user_raw[5703],0.454574,0.0115602,0.932326,0.899815,-1.08879,0.460517,1.97001,6550.17,3004.06,7.75323,0.999804
alpha_user_raw[5704],-0.455786,0.0113937,0.953764,0.928445,-2.00898,-0.458266,1.09587,7077.3,2834.56,8.37717,1.00216
alpha_user_raw[5705],-0.147054,0.00980004,0.799682,0.788371,-1.46482,-0.13506,1.13881,6704.65,2553.29,7.93608,1.00106
alpha_user_raw[5706],-0.438747,0.0118309,0.959648,0.950647,-1.98776,-0.440829,1.14894,6649.42,2507.32,7.8707,1.00244
alpha_user_raw[5707],0.242866,0.0119948,0.981067,0.961431,-1.32566,0.233093,1.89115,6680.86,2577.64,7.90792,1.00068
alpha_user_raw[5708],-0.242268,0.0109415,0.967566,0.944634,-1.87057,-0.218381,1.35005,7897.95,2522.57,9.34855,1.00028
alpha_user_raw[5709],0.213635,0.0106586,0.922409,0.916137,-1.31497,0.214306,1.74012,7530.73,2765.87,8.91387,1.00154
alpha_user_raw[5710],0.230884,0.01237,0.971905,0.968694,-1.37068,0.225281,1.8272,6497.86,2675.7,7.69131,1.00132
